depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
128.0,943.0,815.0,14795.24,63.0,124.25,veh_passenger,1,0.0,27.2
507.0,943.0,436.0,4741.18,13.0,55.61,veh_passenger,1,0.0,6.87
845.0,943.0,98.0,787.06,0.0,11.66,veh_passenger,1,0.0,9.17
293.0,944.0,651.0,7647.49,40.0,157.13,bus_bus,1,0.0,7.94
1.0,945.0,944.0,14373.14,103.0,210.91,veh_passenger,1,0.0,14.25
333.0,946.0,613.0,6722.79,39.0,106.16,veh_passenger,1,7.02,6.12
522.0,947.0,425.0,5059.65,0.0,60.95,veh_passenger,1,0.0,7.09
625.0,947.0,322.0,3071.14,25.0,78.8,bus_bus,1,8.33,8.2
76.0,948.0,872.0,11665.02,79.0,184.78,veh_passenger,1,0.0,7.06
438.0,948.0,510.0,6326.99,0.0,67.24,bus_bus,1,4.17,7.97
76.0,949.0,873.0,7388.55,166.0,335.73,veh_passenger,1,0.0,7.99
888.0,951.0,63.0,541.87,0.0,7.16,DEFAULT_VEHTYPE,1,0.0,13.97
294.0,953.0,659.0,6992.35,25.0,126.67,bus_bus,1,0.0,7.95
318.0,953.0,635.0,7960.72,1.0,83.23,veh_passenger,1,0.0,9.21
11.0,954.0,943.0,8563.62,340.0,458.54,veh_passenger,1,0.0,13.52
593.0,954.0,361.0,3925.95,0.0,39.75,bus_bus,1,0.0,8.01
664.0,954.0,290.0,2883.88,32.0,79.49,bus_bus,1,0.0,7.75
114.0,955.0,841.0,11600.71,60.0,187.82,veh_passenger,1,0.0,7.95
160.0,957.0,797.0,13259.12,68.0,172.68,veh_passenger,1,0.0,24.08
290.0,957.0,667.0,7589.65,4.0,137.86,bus_bus,1,8.33,7.87
705.0,957.0,252.0,2267.27,55.0,89.1,bus_bus,1,0.0,7.99
332.0,958.0,626.0,7788.85,7.0,107.4,veh_passenger,1,0.0,8.31
301.0,960.0,659.0,8383.15,0.0,118.51,bus_bus,1,0.0,3.88
516.0,962.0,446.0,3631.96,102.0,221.51,bus_bus,1,0.0,7.83
34.0,965.0,931.0,7613.75,204.0,333.51,veh_passenger,1,8.07,12.56
506.0,965.0,459.0,4784.88,50.0,105.76,veh_passenger,1,13.64,7.08
745.0,967.0,222.0,1885.54,47.0,85.81,bus_bus,1,0.0,13.33
66.0,968.0,902.0,13415.36,57.0,155.66,veh_passenger,1,0.0,7.27
360.0,968.0,608.0,8144.9,0.0,148.77,veh_passenger,1,0.0,8.76
583.0,968.0,385.0,4363.94,0.0,63.18,bus_bus,1,0.0,7.87
732.0,968.0,236.0,2024.45,16.0,55.06,bus_bus,1,0.0,8.15
341.0,969.0,628.0,6958.97,51.0,165.25,veh_passenger,1,0.0,14.07
522.0,970.0,448.0,5024.2,2.0,58.61,veh_passenger,1,0.0,3.74
186.0,971.0,785.0,6990.71,29.0,107.31,veh_passenger,1,9.59,8.47
331.0,971.0,640.0,9462.07,32.0,108.58,bus_bus,1,13.89,7.73
901.0,971.0,70.0,828.62,0.0,17.32,DEFAULT_VEHTYPE,1,0.0,12.25
31.0,972.0,941.0,15948.28,57.0,173.79,veh_passenger,1,0.0,13.39
233.0,972.0,739.0,5066.14,170.0,315.16,bus_bus,1,0.0,8.21
240.0,973.0,733.0,6408.23,97.0,204.25,bus_bus,1,0.0,8.03
827.0,973.0,146.0,747.32,48.0,64.81,veh_passenger,1,0.0,8.3
910.0,974.0,64.0,828.62,0.0,17.12,DEFAULT_VEHTYPE,1,0.0,13.08
429.0,977.0,548.0,4440.48,73.0,184.51,bus_bus,1,0.0,7.87
857.0,977.0,120.0,963.92,0.0,13.88,veh_passenger,1,0.0,12.53
535.0,979.0,444.0,3679.59,82.0,155.98,veh_passenger,1,0.0,7.33
321.0,981.0,660.0,6252.39,95.0,230.39,bus_bus,1,0.0,8.31
347.0,981.0,634.0,6649.11,8.0,75.45,veh_passenger,1,0.0,2.95
905.0,981.0,76.0,541.87,0.0,7.95,DEFAULT_VEHTYPE,1,0.0,12.23
265.0,982.0,717.0,8261.87,0.0,88.62,bus_bus,1,8.33,8.32
329.0,983.0,654.0,8369.62,28.0,195.02,veh_passenger,1,0.0,14.71
512.0,983.0,471.0,4312.54,95.0,160.0,bus_bus,1,8.33,7.74
489.0,985.0,496.0,6278.94,26.0,82.39,truck_truck,1,0.0,8.28
158.0,985.0,827.0,8468.59,129.0,261.12,veh_passenger,1,0.0,14.0
392.0,985.0,593.0,9406.83,38.0,145.14,bus_bus,1,0.0,16.37
24.0,986.0,962.0,8863.33,310.0,464.19,veh_passenger,1,0.0,13.83
622.0,987.0,365.0,2951.27,28.0,67.08,bus_bus,1,0.0,13.87
34.0,988.0,954.0,11703.56,0.0,113.57,veh_passenger,1,0.0,7.13
332.0,989.0,657.0,7730.45,25.0,125.3,veh_passenger,1,0.0,7.61
344.0,989.0,645.0,6557.33,45.0,146.27,veh_passenger,1,0.0,12.76
134.0,990.0,856.0,8908.25,87.0,234.49,veh_passenger,1,0.0,7.01
923.0,991.0,68.0,541.87,0.0,6.96,DEFAULT_VEHTYPE,1,0.0,13.9
271.0,992.0,721.0,9012.68,18.0,137.36,bus_bus,1,0.0,3.6
194.0,994.0,800.0,5984.29,191.0,290.38,veh_passenger,1,0.0,7.39
339.0,997.0,658.0,8076.27,44.0,182.42,veh_passenger,1,0.0,8.5
357.0,998.0,641.0,7603.75,110.0,196.96,veh_passenger,1,0.0,8.29
807.0,998.0,191.0,2646.0,3.0,42.08,veh_passenger,1,0.0,12.52
40.0,1000.0,960.0,13480.47,24.0,224.73,veh_passenger,1,15.32,8.62
507.0,1000.0,493.0,4101.76,79.0,142.08,bus_bus,1,0.0,8.19
197.0,1001.0,804.0,6495.47,404.0,467.2,veh_passenger,1,0.0,18.57
672.0,1002.0,330.0,3555.02,20.0,55.43,bus_bus,1,0.0,13.33
835.0,1002.0,167.0,2244.57,0.0,28.11,veh_passenger,1,15.87,21.02
153.0,1003.0,850.0,9365.16,168.0,323.59,veh_passenger,1,0.0,9.21
334.0,1003.0,669.0,8688.36,64.0,198.07,veh_passenger,1,0.0,13.64
161.0,1004.0,843.0,8718.77,209.0,343.89,veh_passenger,1,14.5,8.11
227.0,1004.0,777.0,10151.12,47.0,187.3,bus_bus,1,0.0,7.93
647.0,1006.0,359.0,2717.22,61.0,102.58,bus_bus,1,0.0,8.28
379.0,1007.0,628.0,4287.63,195.0,285.36,bus_bus,1,0.0,7.77
498.0,1007.0,509.0,6291.24,12.0,81.05,truck_truck,1,0.0,7.64
365.0,1008.0,643.0,7933.7,29.0,155.03,bus_bus,1,0.0,3.76
940.0,1009.0,69.0,541.87,0.0,7.03,DEFAULT_VEHTYPE,1,0.0,13.55
196.0,1011.0,815.0,11576.36,38.0,127.21,veh_passenger,1,0.0,11.43
353.0,1011.0,658.0,6069.86,157.0,254.52,veh_passenger,1,0.0,8.69
723.0,1011.0,288.0,2981.51,13.0,54.19,bus_bus,1,0.0,8.04
366.0,1012.0,646.0,7321.79,95.0,201.56,veh_passenger,1,12.84,7.59
142.0,1014.0,872.0,9060.22,140.0,284.26,veh_passenger,1,0.0,12.74
388.0,1014.0,626.0,9185.2,22.0,110.9,bus_bus,1,0.0,8.31
417.0,1014.0,597.0,7235.48,15.0,129.34,bus_bus,1,0.0,3.88
671.0,1014.0,343.0,2355.69,73.0,125.71,bus_bus,1,0.0,8.16
515.0,1015.0,500.0,4857.74,80.0,168.52,veh_passenger,1,0.0,9.02
505.0,1016.0,511.0,6789.5,20.0,94.17,veh_passenger,1,0.0,7.34
350.0,1017.0,667.0,13789.32,32.0,77.99,veh_passenger,1,0.0,12.82
924.0,1018.0,94.0,828.62,12.0,29.31,DEFAULT_VEHTYPE,1,0.0,11.23
691.0,1019.0,328.0,3114.32,24.0,75.12,bus_bus,1,8.33,8.26
851.0,1019.0,168.0,1047.96,0.0,20.98,veh_passenger,1,0.0,4.84
406.0,1020.0,614.0,7140.5,15.0,89.45,bus_bus,1,0.0,10.49
108.0,1021.0,913.0,8335.29,69.0,181.0,veh_passenger,1,0.0,11.05
297.0,1021.0,724.0,5225.22,216.0,343.09,bus_bus,1,0.0,13.3
631.0,1021.0,390.0,3851.44,14.0,98.11,bus_bus,2,0.0,8.21
352.0,1023.0,671.0,6601.56,33.0,122.87,veh_passenger,1,0.0,8.1
624.0,1024.0,400.0,4786.18,0.0,43.67,bus_bus,1,0.0,8.12
684.0,1024.0,340.0,3561.08,24.0,80.44,bus_bus,1,0.0,8.1
317.0,1025.0,708.0,10597.22,30.0,130.41,bus_bus,1,13.89,8.24
620.0,1025.0,405.0,5625.56,8.0,72.82,bus_bus,1,0.0,13.8
275.0,1026.0,751.0,7501.06,66.0,175.14,bus_bus,1,0.0,7.81
83.0,1028.0,945.0,17221.75,74.0,203.46,veh_passenger,1,15.83,15.28
134.0,1029.0,895.0,13207.56,79.0,229.97,veh_passenger,1,0.0,8.57
163.0,1029.0,866.0,7511.46,172.0,365.35,veh_passenger,1,16.25,8.63
401.0,1029.0,628.0,5229.22,77.0,187.1,bus_bus,1,0.0,13.56
359.0,1030.0,671.0,6921.9,70.0,210.48,veh_passenger,1,0.0,8.28
523.0,1030.0,507.0,5162.55,42.0,124.4,bus_bus,1,0.0,7.73
958.0,1031.0,73.0,541.87,0.0,7.86,DEFAULT_VEHTYPE,1,0.0,13.63
249.0,1032.0,783.0,9304.76,88.0,208.76,bus_bus,1,0.0,7.92
296.0,1032.0,736.0,8953.78,8.0,116.16,bus_bus,1,0.0,13.56
685.0,1032.0,347.0,3292.54,29.0,67.25,bus_bus,1,0.0,4.0
204.0,1033.0,829.0,6572.16,220.0,318.26,veh_passenger,1,0.0,18.05
527.0,1035.0,508.0,3850.89,130.0,193.03,veh_passenger,1,9.06,14.57
803.0,1035.0,232.0,1638.17,0.0,28.75,veh_passenger,1,4.28,3.64
398.0,1036.0,638.0,6337.72,127.0,234.69,bus_bus,1,0.0,7.35
868.0,1036.0,168.0,1907.37,0.0,21.14,veh_passenger,1,0.0,7.83
867.0,1038.0,171.0,1419.51,0.0,17.35,veh_passenger,1,0.0,7.73
259.0,1039.0,780.0,7091.98,138.0,285.11,bus_bus,1,0.0,8.0
339.0,1039.0,700.0,6435.01,109.0,236.68,bus_bus,1,0.0,11.59
679.0,1039.0,360.0,3467.83,12.0,70.7,bus_bus,1,0.0,8.04
847.0,1039.0,192.0,2248.6,10.0,35.99,veh_passenger,1,0.0,9.31
934.0,1041.0,107.0,828.62,34.0,55.51,DEFAULT_VEHTYPE,1,0.0,15.79
545.0,1042.0,497.0,7912.48,15.0,84.47,bus_bus,1,0.0,8.22
365.0,1043.0,678.0,10396.84,66.0,156.29,veh_passenger,1,8.32,13.44
37.0,1044.0,1007.0,8251.88,381.0,521.44,veh_passenger,1,0.0,3.36
148.0,1044.0,896.0,11977.27,77.0,179.8,veh_passenger,1,3.65,11.92
326.0,1044.0,718.0,7809.91,45.0,152.99,veh_passenger,1,0.0,7.9
807.0,1044.0,237.0,2504.48,32.0,76.61,veh_passenger,1,0.0,19.52
150.0,1045.0,895.0,10490.1,18.0,124.55,veh_passenger,1,3.6,11.52
369.0,1045.0,676.0,8136.37,23.0,119.35,veh_passenger,1,0.0,7.23
860.0,1045.0,185.0,1004.71,33.0,55.96,veh_passenger,1,0.0,2.88
975.0,1045.0,70.0,541.87,0.0,7.94,DEFAULT_VEHTYPE,1,0.0,13.19
338.0,1046.0,708.0,9406.21,80.0,179.16,veh_passenger,1,13.68,9.77
374.0,1047.0,673.0,6996.91,50.0,173.98,veh_passenger,1,0.0,7.39
703.0,1047.0,344.0,3091.51,13.0,78.57,bus_bus,1,0.0,7.88
802.0,1047.0,245.0,3526.69,2.0,46.57,veh_passenger,1,0.0,14.42
74.0,1048.0,974.0,7482.07,419.0,506.1,veh_passenger,1,15.17,6.84
116.0,1048.0,932.0,12060.68,52.0,163.4,veh_passenger,1,0.0,11.67
60.0,1049.0,989.0,14003.07,58.0,206.47,veh_passenger,1,0.0,7.06
330.0,1049.0,719.0,8804.54,13.0,164.94,veh_passenger,1,0.0,8.88
202.0,1051.0,849.0,8197.59,88.0,181.55,veh_passenger,1,6.94,6.93
507.0,1051.0,544.0,6059.12,4.0,80.57,veh_passenger,1,4.12,7.24
836.0,1051.0,215.0,2522.19,17.0,63.91,veh_passenger,1,0.0,14.31
54.0,1052.0,998.0,7950.74,390.0,533.67,veh_passenger,1,0.0,14.86
131.0,1052.0,921.0,7863.56,237.0,453.19,veh_passenger,1,9.88,16.48
520.0,1052.0,532.0,7423.42,20.0,141.57,veh_passenger,1,0.0,8.06
993.0,1052.0,59.0,541.87,0.0,6.21,DEFAULT_VEHTYPE,1,0.0,14.26
112.0,1053.0,941.0,12852.72,180.0,301.97,veh_passenger,1,0.0,12.77
349.0,1053.0,704.0,8422.12,25.0,176.97,veh_passenger,1,8.84,8.27
542.0,1056.0,514.0,6494.61,6.0,95.95,bus_bus,1,0.0,7.93
534.0,1056.0,522.0,4080.28,2.0,55.03,veh_passenger,1,0.0,5.55
122.0,1057.0,935.0,8026.51,137.0,286.25,veh_passenger,1,0.0,13.08
353.0,1057.0,704.0,4626.36,171.0,313.36,veh_passenger,1,8.25,7.85
343.0,1060.0,717.0,6997.58,66.0,165.57,veh_passenger,1,0.0,7.26
149.0,1061.0,912.0,14298.75,13.0,176.46,veh_passenger,1,0.0,8.62
716.0,1061.0,345.0,4661.82,0.0,44.4,bus_bus,1,0.0,7.9
646.0,1062.0,416.0,4478.75,31.0,88.04,bus_bus,1,0.0,7.83
557.0,1063.0,506.0,6337.46,50.0,141.67,bus_bus,1,0.0,10.19
153.0,1066.0,913.0,6187.26,432.0,599.52,veh_passenger,1,0.0,17.51
521.0,1067.0,546.0,6082.3,105.0,154.03,veh_passenger,1,0.0,27.56
678.0,1068.0,390.0,3438.84,16.0,84.02,bus_bus,1,0.0,7.92
702.0,1068.0,366.0,3502.54,4.0,54.89,bus_bus,1,0.0,4.05
165.0,1069.0,904.0,6607.85,199.0,350.93,veh_passenger,1,0.0,7.57
658.0,1071.0,413.0,3701.72,27.0,90.63,bus_bus,1,0.0,8.0
778.0,1072.0,294.0,3183.55,0.0,46.97,bus_bus,1,8.33,13.42
35.0,1073.0,1038.0,6114.22,535.0,634.94,veh_passenger,1,8.94,8.64
1010.0,1073.0,63.0,541.87,0.0,6.82,DEFAULT_VEHTYPE,1,0.0,13.51
109.0,1074.0,965.0,19033.1,33.0,106.99,veh_passenger,1,0.0,11.93
440.0,1074.0,634.0,5316.95,82.0,175.13,bus_bus,1,0.0,8.27
274.0,1075.0,801.0,10244.72,52.0,194.95,bus_bus,1,0.0,7.87
572.0,1075.0,503.0,2792.74,165.0,229.79,bus_bus,1,8.33,3.87
527.0,1076.0,549.0,3767.23,67.0,157.97,veh_passenger,1,0.0,6.12
641.0,1076.0,435.0,3574.9,71.0,137.1,bus_bus,1,0.0,8.65
495.0,1077.0,582.0,7007.26,2.0,64.72,truck_truck,1,0.0,8.02
135.0,1079.0,944.0,14543.97,35.0,142.15,veh_passenger,1,0.0,9.35
363.0,1079.0,716.0,10279.26,129.0,238.6,veh_passenger,1,0.0,8.95
819.0,1079.0,260.0,2311.58,28.0,60.72,veh_passenger,1,0.0,6.8
199.0,1080.0,881.0,11149.14,34.0,178.73,bus_bus,1,0.0,7.95
366.0,1080.0,714.0,5739.28,118.0,253.49,veh_passenger,1,0.0,8.03
604.0,1080.0,476.0,3819.29,124.0,168.04,bus_bus,1,0.0,7.92
511.0,1081.0,570.0,5155.01,110.0,178.73,veh_passenger,1,0.0,10.82
623.0,1081.0,458.0,4145.87,7.0,63.61,bus_bus,1,0.0,8.23
355.0,1082.0,727.0,6504.28,94.0,242.47,veh_passenger,1,0.0,9.15
225.0,1083.0,858.0,6748.08,187.0,365.62,bus_bus,1,7.95,8.04
581.0,1085.0,504.0,4992.03,45.0,114.07,bus_bus,1,0.0,13.8
541.0,1087.0,546.0,5152.56,82.0,168.37,bus_bus,1,8.33,8.19
965.0,1087.0,122.0,828.62,17.0,55.94,DEFAULT_VEHTYPE,1,0.0,11.7
163.0,1088.0,925.0,12420.7,144.0,225.97,veh_passenger,1,0.0,6.79
5.0,1089.0,1084.0,15144.41,152.0,304.95,veh_passenger,1,0.0,13.28
711.0,1089.0,378.0,3054.69,36.0,87.23,bus_bus,1,0.0,8.13
323.0,1090.0,767.0,11141.91,28.0,168.87,bus_bus,1,0.0,13.16
971.0,1091.0,120.0,828.62,17.0,62.16,DEFAULT_VEHTYPE,1,0.0,13.48
21.0,1093.0,1072.0,9727.46,103.0,229.23,veh_passenger,1,0.0,11.79
194.0,1093.0,899.0,8010.01,326.0,431.23,veh_passenger,1,0.0,9.38
520.0,1093.0,573.0,5907.97,12.0,117.44,veh_passenger,1,0.0,7.67
974.0,1093.0,119.0,828.62,15.0,53.34,DEFAULT_VEHTYPE,1,0.0,11.59
4.0,1095.0,1091.0,14061.48,98.0,284.06,veh_passenger,1,0.0,8.43
803.0,1095.0,292.0,2812.21,5.0,40.91,veh_passenger,1,0.0,8.46
324.0,1099.0,775.0,8379.51,62.0,200.51,bus_bus,1,0.0,8.17
833.0,1099.0,266.0,2224.26,0.0,33.6,veh_passenger,1,0.0,3.55
986.0,1100.0,114.0,828.62,12.0,48.98,DEFAULT_VEHTYPE,1,0.0,12.02
162.0,1101.0,939.0,11239.9,182.0,402.02,veh_passenger,1,0.0,15.88
827.0,1103.0,276.0,2829.04,15.0,52.44,veh_passenger,1,8.67,7.61
598.0,1105.0,507.0,4723.5,75.0,178.04,bus_bus,1,0.0,13.34
103.0,1107.0,1004.0,16116.04,43.0,152.7,veh_passenger,1,0.0,7.89
857.0,1107.0,250.0,1843.54,39.0,69.91,veh_passenger,1,0.0,6.89
1028.0,1108.0,80.0,541.87,0.0,8.19,DEFAULT_VEHTYPE,1,0.0,11.44
546.0,1109.0,563.0,5163.53,105.0,178.22,bus_bus,1,0.0,7.97
343.0,1110.0,767.0,9547.04,49.0,208.68,veh_passenger,1,0.0,15.33
499.0,1110.0,611.0,6241.85,101.0,251.64,truck_truck,1,0.0,7.31
619.0,1110.0,491.0,4524.8,49.0,121.37,bus_bus,1,4.17,7.88
83.0,1111.0,1028.0,14929.26,28.0,216.82,veh_passenger,1,0.0,8.38
383.0,1113.0,730.0,7929.99,23.0,113.41,bus_bus,1,0.0,7.76
829.0,1115.0,286.0,2879.83,22.0,88.17,veh_passenger,1,9.83,9.62
1045.0,1115.0,70.0,541.87,0.0,6.91,DEFAULT_VEHTYPE,1,0.0,13.94
348.0,1117.0,769.0,10170.95,29.0,199.87,veh_passenger,1,0.0,8.97
525.0,1117.0,592.0,5233.14,172.0,260.62,veh_passenger,1,0.0,12.86
782.0,1117.0,335.0,3215.26,0.0,39.23,bus_bus,1,0.0,8.28
329.0,1119.0,790.0,10056.84,77.0,206.3,veh_passenger,1,0.0,4.36
529.0,1120.0,591.0,8209.09,0.0,96.31,veh_passenger,1,0.0,8.3
676.0,1120.0,444.0,3525.14,86.0,159.85,bus_bus,1,0.0,13.47
998.0,1120.0,122.0,828.62,41.0,70.94,DEFAULT_VEHTYPE,1,0.0,15.6
326.0,1121.0,795.0,12283.85,89.0,241.76,veh_passenger,1,0.0,9.15
538.0,1121.0,583.0,12885.64,0.0,46.05,veh_passenger,1,0.0,7.98
214.0,1122.0,908.0,10790.81,153.0,289.73,veh_passenger,1,0.0,3.56
146.0,1123.0,977.0,7894.13,191.0,349.33,veh_passenger,1,0.0,11.55
86.0,1124.0,1038.0,9063.77,322.0,419.74,veh_passenger,1,0.0,6.04
586.0,1124.0,538.0,6312.21,41.0,147.74,bus_bus,1,0.0,16.35
518.0,1124.0,606.0,5714.24,44.0,154.76,veh_passenger,1,0.0,7.9
788.0,1124.0,336.0,2649.97,71.0,130.5,bus_bus,1,0.0,7.87
900.0,1124.0,224.0,1437.32,47.0,92.54,DEFAULT_VEHTYPE,1,0.0,12.15
1003.0,1124.0,121.0,828.62,33.0,56.9,DEFAULT_VEHTYPE,1,0.0,12.56
336.0,1126.0,790.0,9412.89,54.0,194.28,veh_passenger,1,0.0,8.22
416.0,1128.0,712.0,4573.27,257.0,325.3,bus_bus,1,8.33,8.1
155.0,1129.0,974.0,14843.6,41.0,131.96,veh_passenger,1,0.0,6.96
509.0,1129.0,620.0,5369.14,7.0,76.35,veh_passenger,1,3.69,7.08
325.0,1131.0,806.0,13869.81,17.0,168.98,veh_passenger,1,0.0,9.18
152.0,1132.0,980.0,13827.7,45.0,187.68,veh_passenger,1,0.0,12.5
331.0,1132.0,801.0,9656.58,24.0,125.77,veh_passenger,1,8.15,6.99
342.0,1132.0,790.0,6209.83,219.0,311.89,veh_passenger,1,0.0,7.32
725.0,1132.0,407.0,3169.56,84.0,137.41,bus_bus,1,7.36,8.17
149.0,1133.0,984.0,7273.89,359.0,487.18,veh_passenger,1,0.0,8.46
367.0,1133.0,766.0,8111.25,62.0,185.54,veh_passenger,1,0.0,8.15
708.0,1133.0,425.0,4035.11,31.0,83.81,bus_bus,1,0.0,8.02
770.0,1134.0,364.0,4371.02,22.0,96.67,bus_bus,1,0.0,13.3
1063.0,1135.0,72.0,541.87,0.0,8.09,DEFAULT_VEHTYPE,1,0.0,13.62
549.0,1136.0,587.0,5802.58,73.0,155.1,bus_bus,1,0.0,9.16
504.0,1137.0,633.0,9028.94,3.0,91.55,veh_passenger,1,0.0,7.58
670.0,1137.0,467.0,3413.76,92.0,147.77,bus_bus,1,0.0,7.91
586.0,1138.0,552.0,4976.91,22.0,96.42,bus_bus,1,0.0,8.17
337.0,1140.0,803.0,6216.65,135.0,316.56,bus_bus,1,0.0,7.97
628.0,1140.0,512.0,6570.52,28.0,108.84,bus_bus,1,0.0,13.7
839.0,1140.0,301.0,6432.93,27.0,88.81,veh_passenger,1,0.0,23.58
536.0,1141.0,605.0,7033.6,29.0,143.9,bus_bus,1,0.0,7.79
1014.0,1141.0,127.0,828.62,34.0,60.84,DEFAULT_VEHTYPE,1,0.0,11.43
384.0,1142.0,758.0,14076.56,16.0,115.12,bus_bus,1,0.0,8.29
414.0,1142.0,728.0,4876.86,155.0,340.07,bus_bus,1,0.0,13.66
510.0,1142.0,632.0,6826.32,155.0,253.6,bus_bus,1,8.33,13.43
834.0,1142.0,308.0,3489.15,1.0,42.36,veh_passenger,1,6.82,6.5
261.0,1143.0,882.0,11272.8,29.0,141.94,bus_bus,1,10.57,8.2
671.0,1143.0,472.0,3541.4,80.0,152.79,bus_bus,1,0.0,3.77
812.0,1143.0,331.0,2922.94,48.0,82.62,veh_passenger,1,15.37,7.46
537.0,1145.0,608.0,3544.87,249.0,325.52,veh_passenger,1,0.0,9.04
720.0,1145.0,425.0,3899.86,31.0,95.92,bus_bus,1,0.0,8.04
318.0,1146.0,828.0,11200.55,69.0,166.83,veh_passenger,1,0.0,6.99
381.0,1147.0,766.0,12310.89,47.0,163.97,bus_bus,1,0.0,8.11
255.0,1148.0,893.0,8976.82,142.0,276.35,bus_bus,1,0.0,13.49
595.0,1148.0,553.0,7491.81,5.0,71.21,bus_bus,1,0.0,9.08
1080.0,1148.0,68.0,541.87,0.0,7.38,DEFAULT_VEHTYPE,1,0.0,13.98
592.0,1149.0,557.0,5627.32,19.0,127.11,bus_bus,1,0.0,7.8
846.0,1149.0,303.0,4556.07,0.0,40.66,veh_passenger,1,0.0,8.51
821.0,1150.0,329.0,3065.54,5.0,48.48,veh_passenger,1,0.0,7.48
80.0,1151.0,1071.0,10768.42,367.0,475.46,veh_passenger,1,15.22,8.65
359.0,1151.0,792.0,7199.69,88.0,260.25,bus_bus,1,0.0,7.83
333.0,1152.0,819.0,6725.67,189.0,337.82,veh_passenger,1,0.0,8.21
367.0,1152.0,785.0,12910.87,32.0,153.28,veh_passenger,1,0.0,8.27
508.0,1152.0,644.0,8090.77,123.0,259.37,veh_passenger,1,0.0,8.74
509.0,1152.0,643.0,6276.5,149.0,263.19,veh_passenger,1,0.0,10.08
521.0,1152.0,631.0,5426.4,87.0,159.54,veh_passenger,1,0.0,7.08
355.0,1153.0,798.0,14811.39,45.0,114.8,veh_passenger,1,0.0,7.28
633.0,1153.0,520.0,4312.83,29.0,99.65,bus_bus,1,0.0,7.78
696.0,1153.0,457.0,1349.41,270.0,338.61,bus_bus,1,0.0,7.77
861.0,1153.0,292.0,2226.82,24.0,58.51,veh_passenger,1,0.0,6.63
954.0,1154.0,200.0,1437.32,29.0,69.9,DEFAULT_VEHTYPE,1,0.0,13.34
371.0,1156.0,785.0,9279.5,0.0,91.66,veh_passenger,1,7.92,7.12
515.0,1157.0,642.0,9913.85,41.0,156.22,bus_bus,1,0.0,8.11
345.0,1158.0,813.0,5253.05,270.0,403.48,veh_passenger,1,0.0,7.87
110.0,1159.0,1049.0,12850.78,50.0,175.05,veh_passenger,1,0.0,6.99
710.0,1159.0,449.0,3985.38,23.0,77.25,bus_bus,1,0.0,8.23
396.0,1161.0,765.0,12262.77,20.0,115.64,bus_bus,1,0.0,8.13
920.0,1162.0,242.0,1444.34,76.0,101.65,DEFAULT_VEHTYPE,1,0.0,7.32
513.0,1163.0,650.0,6636.62,38.0,112.14,veh_passenger,1,9.5,9.14
505.0,1163.0,658.0,6241.05,88.0,227.95,truck_truck,1,0.0,3.75
923.0,1164.0,241.0,1444.34,74.0,119.94,DEFAULT_VEHTYPE,1,0.0,8.02
662.0,1165.0,503.0,7398.15,0.0,56.03,bus_bus,1,0.0,27.28
802.0,1165.0,363.0,3620.67,57.0,91.51,veh_passenger,1,0.0,11.87
840.0,1165.0,325.0,3797.44,4.0,49.25,veh_passenger,1,0.0,8.22
929.0,1166.0,237.0,1444.34,73.0,125.12,DEFAULT_VEHTYPE,1,0.0,8.46
594.0,1167.0,573.0,4494.59,49.0,182.16,bus_bus,1,0.0,6.78
752.0,1167.0,415.0,3184.7,57.0,107.64,bus_bus,1,0.0,8.29
822.0,1167.0,345.0,3653.01,51.0,115.74,veh_passenger,1,0.0,8.69
340.0,1169.0,829.0,10036.72,142.0,298.01,veh_passenger,1,0.0,14.36
1098.0,1169.0,71.0,541.87,0.0,7.72,DEFAULT_VEHTYPE,1,0.0,12.84
335.0,1170.0,835.0,9450.33,28.0,162.7,veh_passenger,1,0.0,7.49
517.0,1174.0,657.0,5877.0,68.0,175.14,bus_bus,1,0.0,7.97
518.0,1174.0,656.0,10019.65,70.0,188.0,bus_bus,1,12.9,13.69
610.0,1174.0,564.0,6169.36,6.0,104.92,bus_bus,1,0.0,8.15
936.0,1174.0,238.0,1444.34,67.0,96.46,DEFAULT_VEHTYPE,1,0.0,6.61
667.0,1175.0,508.0,3718.27,94.0,170.57,bus_bus,1,0.0,7.99
692.0,1177.0,485.0,5719.1,0.0,52.09,bus_bus,1,0.0,8.1
673.0,1180.0,507.0,2075.37,267.0,302.76,bus_bus,1,0.0,8.29
114.0,1181.0,1067.0,14177.29,57.0,166.76,veh_passenger,1,0.0,6.06
198.0,1181.0,983.0,3484.58,662.0,757.43,veh_passenger,1,0.0,14.27
697.0,1181.0,484.0,4659.47,51.0,142.69,bus_bus,1,0.0,8.22
772.0,1182.0,410.0,2481.12,129.0,199.39,bus_bus,1,0.0,13.51
589.0,1184.0,595.0,5668.65,41.0,148.54,bus_bus,1,0.0,7.79
341.0,1185.0,844.0,8097.01,152.0,291.1,veh_passenger,1,0.0,14.28
846.0,1185.0,339.0,3917.93,26.0,72.38,veh_passenger,1,0.0,8.67
829.0,1186.0,357.0,7346.74,0.0,32.16,veh_passenger,1,0.0,6.97
217.0,1188.0,971.0,4121.37,497.0,634.84,veh_passenger,1,0.0,14.08
775.0,1188.0,413.0,4338.51,0.0,48.81,bus_bus,1,0.0,8.23
